timestamp,intake_lidar,left_lidar,right_lidar,drive_0,drive_1,drive_2,drive_3
1524533916027,733.4130806751252,65.85484297275543,1574.9080930709838,835009.0,487694.0,-2531033.0,519024.0
1524533916032,733.4130806751252,65.85484297275543,1574.9080930709838,835009.0,492878.0,-2531033.0,519024.0
1524533916037,731.8012261304857,70.4265048980713,1570.1393352508544,835009.0,492878.0,-2525969.0,519024.0
1524533916042,731.8012261304857,70.4265048980713,1570.1393352508544,835009.0,492878.0,-2525969.0,519024.0
1524533916047,731.8012261304857,70.4265048980713,1570.1393352508544,829999.0,492878.0,-2525969.0,524742.0
1524533916052,731.8012261304857,70.4265048980713,1570.1393352508544,829999.0,498615.0,-2525969.0,524742.0
1524533916057,730.3257190432549,70.4265048980713,1568.2246417045594,829999.0,498615.0,-2520553.0,524742.0
1524533916063,730.3257190432549,75.24076996445656,1568.2246417045594,829999.0,498615.0,-2520553.0,524742.0
1524533916069,730.3257190432549,75.24076996445656,1568.2246417045594,824910.0,498615.0,-2520553.0,530319.0
1524533916072,730.3257190432549,75.24076996445656,1568.2246417045594,824910.0,504242.0,-2520553.0,530319.0
1524533916079,730.9299822101594,80.05503503084182,1558.7948679924011,824910.0,504242.0,-2515354.0,530319.0
1524533916083,730.9299822101594,80.05503503084182,1558.7948679924011,824910.0,504242.0,-2515354.0,530319.0
1524533916087,730.9299822101594,80.05503503084182,1558.7948679924011,819619.0,504242.0,-2515354.0,530319.0
1524533916092,730.9299822101594,80.05503503084182,1558.7948679924011,819619.0,504242.0,-2515354.0,535778.0
1524533916097,731.1587235169412,83.05754974484444,1546.7515679836274,819619.0,504242.0,-2515354.0,535778.0
1524533916102,731.1587235169412,83.05754974484444,1546.7515679836274,819619.0,510409.0,-2510116.0,535778.0
1524533916107,731.1587235169412,83.05754974484444,1546.7515679836274,819619.0,510409.0,-2510116.0,535778.0
1524533916113,731.1587235169412,83.05754974484444,1546.7515679836274,813961.0,516601.0,-2504384.0,542181.0
1524533916125,731.4960744524003,90.27875329256058,1529.7639191627502,813961.0,516601.0,-2504384.0,542181.0
1524533916129,731.4960744524003,90.27875329256058,1529.7639191627502,808334.0,516601.0,-2504384.0,542181.0
1524533916131,731.4960744524003,90.27875329256058,1529.7639191627502,808334.0,516601.0,-2504384.0,542181.0
1524533916135,731.4960744524003,90.27875329256058,1529.7639191627502,808334.0,516601.0,-2504384.0,548543.0
1524533916143,731.8016846613884,94.49744212627411,1517.3044901847838,808334.0,523091.0,-2504384.0,548543.0
1524533916145,731.8016846613884,94.49744212627411,1517.3044901847838,808334.0,523091.0,-2504384.0,548543.0
1524533916147,731.8016846613884,94.49744212627411,1517.3044901847838,808334.0,523091.0,-2498528.0,548543.0
1524533916152,731.8016846613884,94.49744212627411,1517.3044901847838,808334.0,523091.0,-2498528.0,548543.0
1524533916157,732.4878980457784,94.49744212627411,1515.086138868332,802120.0,523091.0,-2498528.0,554707.0
1524533916164,732.4878980457784,100.66281822919846,1515.086138868332,802120.0,523091.0,-2498528.0,554707.0
1524533916168,732.4878980457784,100.66281822919846,1515.086138868332,802120.0,529741.0,-2491861.0,554707.0
1524533916172,732.4878980457784,100.66281822919846,1515.086138868332,802120.0,529741.0,-2491861.0,554707.0
1524533916177,731.6297750890257,100.66281822919846,1512.4839285850526,796505.0,529741.0,-2491861.0,561185.0
1524533916182,731.6297750890257,106.82819433212282,1512.4839285850526,796505.0,529741.0,-2491861.0,561185.0
1524533916187,731.6297750890257,106.82819433212282,1512.4839285850526,796505.0,535944.0,-2491861.0,561185.0
1524533916192,731.6297750890257,106.82819433212282,1512.4839285850526,796505.0,535944.0,-2485307.0,561185.0
1524533916197,731.2875187606812,110.98130130767824,1510.8697777748107,790677.0,535944.0,-2485307.0,561185.0
1524533916202,731.2875187606812,110.98130130767824,1510.8697777748107,790677.0,535944.0,-2485307.0,561185.0
1524533916207,731.2875187606812,110.98130130767824,1510.8697777748107,790677.0,542042.0,-2478850.0,567331.0
1524533916224,731.0394114494325,117.48439164161682,1505.034855222702,784563.0,542042.0,-2478850.0,567331.0
1524533916226,731.0394114494325,117.48439164161682,1505.034855222702,784563.0,542042.0,-2478850.0,573688.0
1524533916229,731.0394114494325,117.48439164161682,1505.034855222702,784563.0,548410.0,-2478850.0,573688.0
1524533916231,731.0394114494325,117.48439164161682,1505.034855222702,784563.0,548410.0,-2478850.0,573688.0
1524533916235,731.0394114494325,117.48439164161682,1505.034855222702,784563.0,548410.0,-2472616.0,573688.0
1524533916241,731.1809509899617,123.55518970489501,1497.779337143898,778595.0,548410.0,-2472616.0,573688.0
1524533916242,731.1809509899617,123.55518970489501,1497.779337143898,778595.0,548410.0,-2472616.0,573688.0
1524533916247,731.1809509899617,123.55518970489501,1497.779337143898,778595.0,548410.0,-2472616.0,579942.0
1524533916252,731.1809509899617,123.55518970489501,1497.779337143898,778595.0,554594.0,-2472616.0,579942.0
1524533916257,731.1119310429098,129.61872342824935,1494.0570358991622,778595.0,554594.0,-2472616.0,579942.0
1524533916262,731.1119310429098,129.61872342824935,1494.0570358991622,772144.0,554594.0,-2466183.0,579942.0
1524533916267,731.1119310429098,129.61872342824935,1494.0570358991622,772144.0,554594.0,-2466183.0,579942.0
1524533916272,731.1119310429098,129.61872342824935,1494.0570358991622,772144.0,560595.0,-2466183.0,586391.0
1524533916278,730.7855393761397,135.5183830857277,1493.0632539510725,772144.0,560595.0,-2466183.0,586391.0
1524533916282,730.7855393761397,135.5183830857277,1493.0632539510725,772144.0,560595.0,-2460112.0,586391.0
1524533916287,730.7855393761397,135.5183830857277,1493.0632539510725,766082.0,560595.0,-2460112.0,586391.0
1524533916292,730.7855393761397,135.5183830857277,1493.0632539510725,766082.0,566747.0,-2460112.0,592771.0
1524533916297,731.420739832759,142.3711882531643,1489.5501242876053,766082.0,566747.0,-2460112.0,592771.0
1524533916302,731.420739832759,142.3711882531643,1489.5501242876053,766082.0,566747.0,-2454008.0,592771.0
1524533916307,731.420739832759,142.3711882531643,1489.5501242876053,759893.0,566747.0,-2454008.0,599254.0
1524533916315,731.420739832759,142.3711882531643,1489.5501242876053,759893.0,573343.0,-2447806.0,599254.0
1524533916327,483.8279335358144,148.02861578464507,1486.4093052864075,753225.0,573343.0,-2447806.0,599254.0
1524533916329,483.8279335358144,148.02861578464507,1486.4093052864075,753225.0,573343.0,-2447806.0,599254.0
1524533916332,483.8279335358144,148.02861578464507,1486.4093052864075,753225.0,573343.0,-2447806.0,605999.0
1524533916336,483.8279335358144,148.02861578464507,1486.4093052864075,753225.0,579671.0,-2447806.0,605999.0
1524533916343,483.21910613179216,154.13965480327607,1480.3303456783296,753225.0,579671.0,-2447806.0,605999.0
1524533916344,483.21910613179216,154.13965480327607,1480.3303456783296,753225.0,579671.0,-2441208.0,605999.0
1524533916347,483.21910613179216,154.13965480327607,1480.3303456783296,746731.0,579671.0,-2441208.0,605999.0
1524533916352,483.21910613179216,154.13965480327607,1480.3303456783296,746731.0,579671.0,-2441208.0,605999.0
1524533916357,731.0954409205915,154.13965480327607,1471.4395459175112,746731.0,586014.0,-2441208.0,612544.0
1524533916362,731.0954409205915,164.57782039642336,1471.4395459175112,746731.0,586014.0,-2441208.0,612544.0
1524533916367,731.0954409205915,164.57782039642336,1471.4395459175112,740105.0,586014.0,-2435039.0,612544.0
1524533916372,731.0954409205915,164.57782039642336,1471.4395459175112,740105.0,586014.0,-2435039.0,612544.0
1524533916377,732.7568371348382,171.26650997400284,1462.8310605049132,740105.0,592817.0,-2435039.0,619390.0
1524533916382,732.7568371348382,171.26650997400284,1462.8310605049132,740105.0,592817.0,-2435039.0,619390.0
1524533916387,732.7568371348382,171.26650997400284,1462.8310605049132,740105.0,592817.0,-2428787.0,619390.0
1524533916392,732.7568371348382,171.26650997400284,1462.8310605049132,733154.0,592817.0,-2428787.0,619390.0
1524533916399,731.8759771525861,175.43599183559417,1445.1315904140472,733154.0,599353.0,-2428787.0,626095.0
1524533916402,731.8759771525861,175.43599183559417,1445.1315904140472,733154.0,599353.0,-2428787.0,626095.0
1524533916407,731.8759771525861,175.43599183559417,1445.1315904140472,733154.0,599353.0,-2422255.0,626095.0
1524533916417,730.326224169612,175.43599183559417,1445.1315904140472,726089.0,606527.0,-2422255.0,633241.0
1524533916425,730.326224169612,186.29586071372034,1428.692500591278,726089.0,606527.0,-2422255.0,633241.0
1524533916427,730.326224169612,186.29586071372034,1428.692500591278,726089.0,606527.0,-2415611.0,633241.0
1524533916430,730.326224169612,186.29586071372034,1428.692500591278,726089.0,606527.0,-2415611.0,633241.0
1524533916434,730.326224169612,186.29586071372034,1428.692500591278,718782.0,606527.0,-2415611.0,633241.0
1524533916442,729.4540017319919,197.37481801509858,1423.7062930107118,718782.0,606527.0,-2415611.0,633241.0
1524533916444,729.4540017319919,197.37481801509858,1423.7062930107118,718782.0,606527.0,-2415611.0,640308.0
1524533916447,729.4540017319919,197.37481801509858,1423.7062930107118,718782.0,613571.0,-2415611.0,640308.0
1524533916452,729.4540017319919,197.37481801509858,1423.7062930107118,718782.0,613571.0,-2408934.0,640308.0
1524533916457,728.7860187138319,197.37481801509858,1423.7062930107118,718782.0,613571.0,-2408934.0,640308.0
1524533916462,728.7860187138319,204.65744265913963,1414.014816904068,711263.0,613571.0,-2408934.0,640308.0
1524533916467,728.7860187138319,204.65744265913963,1414.014816904068,711263.0,613571.0,-2408934.0,647658.0
1524533916472,728.7860187138319,204.65744265913963,1414.014816904068,711263.0,621442.0,-2401866.0,647658.0
1524533916478,486.0300978412629,207.55149701833724,1402.1278609275819,711263.0,621442.0,-2401866.0,647658.0
1524533916482,486.0300978412629,207.55149701833724,1402.1278609275819,704200.0,621442.0,-2401866.0,647658.0
1524533916487,486.0300978412629,207.55149701833724,1402.1278609275819,704200.0,621442.0,-2401866.0,647658.0
1524533916492,486.0300978412629,207.55149701833724,1402.1278609275819,704200.0,628977.0,-2401866.0,655066.0
1524533916497,487.0151786655188,211.37851365208627,1394.4077996730805,704200.0,628977.0,-2395099.0,655066.0
1524533916502,487.0151786655188,211.37851365208627,1394.4077996730805,704200.0,628977.0,-2395099.0,655066.0
1524533916507,487.0151786655188,211.37851365208627,1394.4077996730805,696853.0,628977.0,-2395099.0,662054.0
1524533916513,487.0151786655188,211.37851365208627,1394.4077996730805,696853.0,636744.0,-2387554.0,662054.0
1524533916523,503.10222138834,211.37851365208627,1398.4549714803695,696853.0,636744.0,-2387554.0,662054.0
1524533916527,503.10222138834,223.67929282188416,1398.4549714803695,696853.0,636744.0,-2387554.0,662054.0
1524533916529,503.10222138834,223.67929282188416,1398.4549714803695,689330.0,636744.0,-2387554.0,662054.0
1524533916532,503.10222138834,223.67929282188416,1398.4549714803695,689330.0,636744.0,-2387554.0,669410.0
1524533916537,275.5272857408524,223.67929282188416,1398.4549714803695,689330.0,644346.0,-2380517.0,669410.0
1524533916543,275.5272857408524,235.014205300808,1408.0267246723174,689330.0,644346.0,-2380517.0,669410.0
1524533916547,275.5272857408524,235.014205300808,1408.0267246723174,689330.0,644346.0,-2380517.0,669410.0
1524533916552,275.5272857408524,235.014205300808,1408.0267246723174,682242.0,644346.0,-2380517.0,676476.0
1524533916557,257.7251380107403,235.014205300808,1408.0267246723174,682242.0,644346.0,-2380517.0,676476.0
1524533916563,257.7251380107403,240.80473217964175,1410.2246318578718,682242.0,651644.0,-2372752.0,676476.0
1524533916567,257.7251380107403,240.80473217964175,1410.2246318578718,682242.0,651644.0,-2372752.0,676476.0
1524533916572,257.7251380107403,240.80473217964175,1410.2246318578718,674774.0,651644.0,-2372752.0,683945.0
1524533916580,209.98173502087593,243.7341091156006,1412.4225390434265,674774.0,651644.0,-2372752.0,683945.0
1524533916582,209.98173502087593,243.7341091156006,1412.4225390434265,674774.0,651644.0,-2372752.0,683945.0
1524533916587,209.98173502087593,243.7341091156006,1412.4225390434265,674774.0,659089.0,-2365011.0,683945.0
1524533916592,209.98173502087593,243.7341091156006,1412.4225390434265,674774.0,659089.0,-2365011.0,683945.0
1524533916597,180.82091333770754,243.7341091156006,1412.4225390434265,667546.0,659089.0,-2365011.0,691143.0
1524533916603,180.82091333770754,252.30369676351552,1412.5610849380491,667546.0,666209.0,-2365011.0,691143.0
1524533916607,180.82091333770754,252.30369676351552,1412.5610849380491,667546.0,666209.0,-2357300.0,691143.0
1524533916617,180.82091333770754,252.30369676351552,1412.5610849380491,659958.0,666209.0,-2357300.0,691143.0
1524533916623,180.93813933706286,264.6086777687073,1405.2619755268097,659958.0,666209.0,-2357300.0,691143.0
1524533916625,180.93813933706286,264.6086777687073,1405.2619755268097,659958.0,673370.0,-2357300.0,698974.0
1524533916627,180.93813933706286,264.6086777687073,1405.2619755268097,659958.0,673370.0,-2357300.0,698974.0
1524533916632,180.93813933706286,264.6086777687073,1405.2619755268097,659958.0,673370.0,-2349579.0,698974.0
1524533916638,181.24955166864396,268.3440711259842,1397.8243202209474,652304.0,673370.0,-2349579.0,698974.0
1524533916642,181.24955166864396,268.3440711259842,1397.8243202209474,652304.0,673370.0,-2349579.0,698974.0
1524533916647,181.24955166864396,268.3440711259842,1397.8243202209474,652304.0,681165.0,-2349579.0,706460.0
1524533916652,181.24955166864396,268.3440711259842,1397.8243202209474,652304.0,681165.0,-2349579.0,706460.0
